Содержание серы,Текущее время моделирования
179.999,15:0:58
179.838,15:1:7
179.677,15:1:17
179.516,15:1:27
179.355,15:1:36
179.355,15:1:46
179.194,15:1:56
179.032,15:2:6
178.871,15:2:15
178.709,15:2:25
178.548,15:2:35
178.386,15:2:45
178.223,15:2:54
178.061,15:3:4
177.899,15:3:14
177.736,15:3:24
177.573,15:3:33
177.411,15:3:43
177.248,15:3:53
177.086,15:4:3
176.923,15:4:13
176.76,15:4:23
176.598,15:4:32
176.434,15:4:42
176.271,15:4:52
176.108,15:5:2
175.944,15:5:12
175.78,15:5:21
175.616,15:5:31
175.453,15:5:41
175.289,15:5:51
175.125,15:6:1
174.961,15:6:10
174.797,15:6:20
174.634,15:6:30
174.471,15:6:40
174.307,15:6:50
174.144,15:6:59
174.144,15:7:9
173.982,15:7:19
173.819,15:7:29
173.656,15:7:39
173.493,15:7:49
173.33,15:7:58
173.167,15:8:8
173.003,15:8:18
172.839,15:8:28
172.675,15:8:38
172.511,15:8:48
172.347,15:8:58
172.182,15:9:8
172.017,15:9:18
171.852,15:9:28
171.687,15:9:37
171.522,15:9:47
171.357,15:9:57
171.192,15:10:7
171.027,15:10:17
170.862,15:10:27
170.862,15:10:37
170.697,15:10:47
170.532,15:10:57
170.367,15:11:7
170.202,15:11:17
170.037,15:11:27
169.872,15:11:37
169.707,15:11:47
169.541,15:11:57
169.376,15:12:7
169.21,15:12:17
169.044,15:12:27
168.877,15:12:37
168.711,15:12:47
168.545,15:12:57
168.379,15:13:7
168.046,15:13:17
167.88,15:13:26
167.713,15:13:36
167.547,15:13:46
167.381,15:13:56
167.049,15:14:6
167,15:14:16
167,15:14:26
167,15:14:35
167,15:14:45
167,15:14:55
167,15:15:5
167,15:15:15
167,15:15:24
167,15:15:34
167,15:15:44
167,15:15:54
167,15:16:3
167,15:16:13
167,15:16:23
167,15:16:33
167,15:16:43
167,15:16:52
167,15:17:2
167,15:17:12
167,15:17:22
167,15:17:31
167,15:17:41
167,15:17:51
167,15:18:1
167,15:18:11
167,15:18:21
167,15:18:30
167,15:18:40
167,15:18:50
167,15:19:0
167,15:19:10
167,15:19:20
167,15:19:29
167,15:19:39
167,15:19:49
167,15:19:59
167,15:20:9
167,15:20:19
167,15:20:29
167,15:20:39
167,15:20:49
167,15:20:59
167,15:21:9
167,15:21:19
167,15:21:29
167,15:21:40
167,15:21:51
167,15:22:2
167,15:22:14
167,15:22:25
167,15:22:37
167,15:22:49
167,15:23:1
167,15:23:13
167,15:23:25
167,15:23:36
167,15:23:48
167,15:24:0
167,15:24:12
167,15:24:23
167,15:24:34
167,15:24:45
167,15:24:56
167,15:25:7
167,15:25:17
167,15:25:27
167,15:25:38
167,15:25:48
167,15:25:59
167,15:26:9
167,15:26:20
167,15:26:30
167,15:26:40
167,15:26:50
167,15:27:1
167,15:27:11
167,15:27:21
167,15:27:31
167,15:27:42
167,15:27:52
167,15:28:2
167,15:28:13
167,15:28:23
167,15:28:33
167,15:28:44
167,15:28:55
167,15:29:5
167,15:29:16
167,15:29:27
167,15:29:37
167,15:29:48
167,15:29:59
167,15:30:10
167,15:30:21
167,15:30:32
167,15:30:43
167,15:30:54
167,15:31:5
167,15:31:16
167,15:31:27
167,15:31:38
167,15:31:49
167,15:32:0
167,15:32:11
167,15:32:22
167,15:32:33
167,15:32:44
167,15:32:55
167,15:33:6
167,15:33:17
167,15:33:28
167,15:33:39
167,15:33:51
167,15:34:2
167,15:34:13
167,15:34:24
167,15:34:35
167,15:34:46
167,15:34:57
167,15:35:8
167,15:35:19
167,15:35:30
167,15:35:40
167,15:35:51
167,15:36:2
167,15:36:13
167,15:36:24
167,15:36:35
167,15:36:45
167,15:36:56
167,15:37:7
167,15:37:18
167,15:37:28
167,15:37:39
167,15:37:50
167,15:38:0
167,15:38:11
167,15:38:22
167,15:38:32
167,15:38:43
167,15:38:54
167,15:39:5
167,15:39:17
167,15:39:28
167,15:39:39
167,15:39:50
167,15:40:1
167,15:40:11
167,15:40:22
167,15:40:33
167,15:40:44
167,15:40:55
167,15:41:6
167,15:41:17
167,15:41:28
167,15:41:39
167,15:41:51
167,15:42:2
167,15:42:13
167,15:42:24
167,15:42:35
167,15:42:46
167,15:42:57
167,15:43:8
167,15:43:19
167,15:43:30
167,15:43:40
167,15:43:51
167,15:44:2
167,15:44:13
167,15:44:24
167,15:44:34
167,15:44:45
167,15:44:55
167,15:45:6
167,15:45:16
167,15:45:27
167,15:45:37
167,15:45:48
167,15:45:58
167,15:46:9
167,15:46:20
167,15:46:30
167,15:46:41
167,15:46:51
167,15:47:2
167,15:47:12
167,15:47:23
167,15:47:34
167,15:47:44
167,15:47:55
167,15:48:6
167,15:48:16
167,15:48:27
167,15:48:37
167,15:48:48
167,15:48:59
167,15:49:9
167,15:49:20
167,15:49:31
167,15:49:41
167,15:49:52
167,15:50:2
167,15:50:13
167,15:50:23
167,15:50:34
167,15:50:44
167,15:50:55
167,15:51:5
167,15:51:16
167,15:51:26
167,15:51:36
167,15:51:47
167,15:51:57
167,15:52:7
167,15:52:17
167,15:52:27
167,15:52:37
167,15:52:47
167,15:52:57
167,15:53:7
167,15:53:17
167,15:53:27
167,15:53:37
167,15:53:47
167,15:53:57
167,15:54:7
167,15:54:17
167,15:54:27
167,15:54:37
167,15:54:47
167,15:54:57
167,15:55:7
167,15:55:17
167,15:55:27
167,15:55:37
167,15:55:47
167,15:55:58
167,15:56:8
167,15:56:18
167,15:56:28
167,15:56:38
167,15:56:48
167,15:56:58
167,15:57:8
167,15:57:18
167,15:57:29
167,15:57:39
167,15:57:49
167,15:57:59
167,15:58:9
167,15:58:19
167,15:58:29
167,15:58:38
167,15:58:48
167,15:58:58
167,15:59:8
167,15:59:18
167,15:59:28
167,15:59:38
167,15:59:48
167,15:59:58
167,16:0:8
167,16:0:18
167,16:0:28
167,16:0:37
167,16:0:47
167,16:0:57
167,16:1:7
167,16:1:17
167,16:1:27
167,16:1:36
167,16:1:46
167,16:1:56
167,16:2:5
167,16:2:15
167,16:2:25
167,16:2:34
167,16:2:44
167,16:2:53
167,16:3:3
167,16:3:12
167,16:3:22
167,16:3:32
167,16:3:41
167,16:3:51
167,16:4:0
167,16:4:10
167,16:4:19
167,16:4:29
167,16:4:38
167,16:4:47
167,16:4:57
167,16:5:6
167,16:5:16
167,16:5:25
167,16:5:35
167,16:5:44
167,16:5:54
167,16:6:3
167,16:6:13
167,16:6:22
167,16:6:31
167,16:6:41
167,16:6:50
167,16:7:0
167,16:7:9
167,16:7:19
167,16:7:28
167,16:7:38
167,16:7:47
167,16:7:56
167,16:8:6
167,16:8:15
167,16:8:24
167,16:8:34
167,16:8:43
167,16:8:52
167,16:9:2
167,16:9:11
167,16:9:20
167,16:9:29
167,16:9:39
167,16:9:48
167,16:9:57
167,16:10:7
167,16:10:16
167,16:10:25
167,16:10:34
167,16:10:44
167,16:10:53
167,16:11:2
167,16:11:11
167,16:11:21
167,16:11:30
167,16:11:39
167,16:11:48
167,16:11:57
167,16:12:7
167,16:12:16
167,16:12:25
167,16:12:34
167,16:12:44
167,16:12:53
167,16:13:2
167,16:13:11
167,16:13:21
167,16:13:30
167,16:13:39
167,16:13:49
167,16:13:58
167,16:14:7
167,16:14:16
167,16:14:26
167,16:14:35
167,16:14:44
167,16:14:53
167,16:15:3
167,16:15:12
167,16:15:21
167,16:15:30
167,16:15:39
167,16:15:49
167,16:15:58
167,16:16:7
167,16:16:16
167,16:16:25
167,16:16:35
167,16:16:44
167,16:16:53
167,16:17:2
167,16:17:11
167,16:17:20
167,16:17:30
167,16:17:39
167,16:17:48
167,16:17:57
167,16:18:6
167,16:18:15
167,16:18:25
167,16:18:34
167,16:18:43
167,16:18:52
167,16:19:1
167,16:19:10
167,16:19:19
167,16:19:29
167,16:19:38
167,16:19:47
167,16:19:56
167,16:20:5
167,16:20:14
167,16:20:23
167,16:20:33
167,16:20:42
167,16:20:51
167,16:21:0
167,16:21:9
167,16:21:18
167,16:21:27
167,16:21:37
167,16:21:46
167,16:21:55
167,16:22:4
167,16:22:13
167,16:22:22
167,16:22:31
167,16:22:40
167,16:22:49
167,16:22:58
167,16:23:7
167,16:23:16
167,16:23:25
167,16:23:34
167,16:23:43
167,16:23:52
167,16:24:1
167,16:24:10
167,16:24:19
167,16:24:28
167,16:24:37
167,16:24:46
167,16:24:55
167,16:25:4
167,16:25:13
167,16:25:22
167,16:25:30
167,16:25:39
167,16:25:48
167,16:25:57
167,16:26:6
167,16:26:15
167,16:26:23
167,16:26:32
167,16:26:41
167,16:26:50
167,16:26:59
167,16:27:7
167,16:27:16
167,16:27:25
167,16:27:34
167,16:27:42
167,16:27:51
167,16:28:0
167,16:28:9
167,16:28:17
167,16:28:26
167,16:28:35
167,16:28:43
167,16:28:52
167,16:29:1
167,16:29:9
167,16:29:18
167,16:29:27
167,16:29:35
167,16:29:44
167,16:29:53
167,16:30:1
167,16:30:10
167,16:30:18
167,16:30:27
167,16:30:36
167,16:30:44
167,16:30:53
167,16:31:2
167,16:31:10
167,16:31:19
167,16:31:27
167,16:31:36
167,16:31:44
167,16:31:53
167,16:32:2
167,16:32:10
167,16:32:19
167,16:32:27
167,16:32:36
167,16:32:44
167,16:32:53
167,16:33:1
167,16:33:9
167,16:33:18
167,16:33:26
167,16:33:35
167,16:33:43
167,16:33:52
167,16:34:0
167,16:34:8
167,16:34:17
167,16:34:25
167,16:34:33
167,16:34:42
167,16:34:50
167,16:34:59
167,16:35:7
167,16:35:15
167,16:35:24
167,16:35:32
167,16:35:40
167,16:35:49
167,16:35:57
167,16:36:5
167,16:36:14
167,16:36:22
167,16:36:30
167,16:36:39
167,16:36:47
167,16:36:55
167,16:37:4
167,16:37:12
167,16:37:20
167,16:37:29
167,16:37:37
167,16:37:45
167,16:37:54
167,16:38:2
167,16:38:10
167,16:38:19
167,16:38:27
167,16:38:35
167,16:38:44
167,16:38:52
167,16:39:0
167,16:39:9
167,16:39:17
167,16:39:25
167,16:39:34
167,16:39:42
167,16:39:50
167,16:39:59
167,16:40:7
167,16:40:16
167,16:40:24
167,16:40:32
167,16:40:41
167,16:40:49
167,16:40:57
167,16:41:6
167,16:41:14
167,16:41:22
167,16:41:31
167,16:41:39
167,16:41:47
167,16:41:56
167,16:42:4
167,16:42:13
167,16:42:21
167,16:42:29
167,16:42:38
167,16:42:46
167,16:42:54
167,16:43:3
167,16:43:11
167,16:43:19
167,16:43:28
167,16:43:36
167,16:43:44
167,16:43:53
167,16:44:1
167,16:44:10
167,16:44:18
167,16:44:26
167,16:44:35
167,16:44:43
167,16:44:51
167,16:45:0
167,16:45:8
167,16:45:17
167,16:45:25
167,16:45:33
167,16:45:42
167,16:45:50
167,16:45:58
167,16:46:6
167,16:46:15
167,16:46:23
167,16:46:31
167,16:46:40
167,16:46:48
167,16:46:56
167,16:47:4
167,16:47:13
167,16:47:21
167,16:47:29
167,16:47:38
167,16:47:46
167,16:47:54
167,16:48:2
167,16:48:11
167,16:48:19
167,16:48:27
167,16:48:35
167,16:48:44
167,16:48:52
167,16:49:0
167,16:49:9
167,16:49:17
167,16:49:25
167,16:49:34
167,16:49:42
167,16:49:51
167,16:49:59
167,16:50:7
167,16:50:16
167,16:50:24
167,16:50:32
167,16:50:41
167,16:50:49
167,16:50:58
167,16:51:6
167,16:51:14
167,16:51:23
167,16:51:31
167,16:51:40
167,16:51:48
167,16:51:56
167,16:52:5
167,16:52:13
167,16:52:22
167,16:52:30
167,16:52:39
167,16:52:47
167,16:52:56
167,16:53:4
167,16:53:13
167,16:53:21
167,16:53:30
167,16:53:38
167,16:53:47
167,16:53:55
167,16:54:4
167,16:54:13
167,16:54:21
167,16:54:30
167,16:54:38
167,16:54:47
167,16:54:56
167,16:55:4
167,16:55:13
167,16:55:22
167,16:55:30
167,16:55:39
167,16:55:48
167,16:55:57
167.096,16:56:5
167.241,16:56:14
167.387,16:56:23
167.533,16:56:31
167.679,16:56:40
167.826,16:56:49
167.973,16:56:58
168.12,16:57:7
168.268,16:57:16
168.415,16:57:24
168.562,16:57:33
168.709,16:57:42
168.857,16:57:51
169.004,16:58:0
169.151,16:58:9
169.299,16:58:17
169.447,16:58:26
169.594,16:58:35
169.742,16:58:44
169.89,16:58:53
170.038,16:59:2
170.187,16:59:11
170.335,16:59:20
170.483,16:59:28
170.631,16:59:37
170.778,16:59:46
170.926,16:59:55
171.073,17:0:4
171.221,17:0:13
171.368,17:0:22
171.515,17:0:30
171.661,17:0:39
171.808,17:0:48
171.955,17:0:57
172.101,17:1:6
172.247,17:1:14
172.393,17:1:23
172.538,17:1:32
172.682,17:1:40
172.827,17:1:49
172.971,17:1:58
173.114,17:2:6
173.258,17:2:15
173.401,17:2:24
173.545,17:2:32
173.689,17:2:41
173.833,17:2:50
173.978,17:2:58
174.122,17:3:7
174.266,17:3:15
174.411,17:3:24
174.556,17:3:33
174.701,17:3:42
174.846,17:3:50
174.991,17:3:59
175.136,17:4:8
175.282,17:4:16
175.428,17:4:25
175.574,17:4:34
175.721,17:4:43
175.867,17:4:52
176.014,17:5:0
176.162,17:5:9
176.309,17:5:18
176.457,17:5:27
176.605,17:5:36
176.753,17:5:45
176.901,17:5:54
177.049,17:6:2
177.197,17:6:11
177.346,17:6:20
177.494,17:6:29
177.643,17:6:38
177.792,17:6:47
177.941,17:6:56
178.091,17:7:5
178.24,17:7:14
178.389,17:7:23
178.539,17:7:32
178.688,17:7:41
178.837,17:7:50
178.987,17:7:59
179.136,17:8:8
179.285,17:8:17
179.435,17:8:26
179.585,17:8:35
179.735,17:8:44
179.885,17:8:53
180.035,17:9:2
180.185,17:9:11
180.336,17:9:20
180.486,17:9:29
180.636,17:9:38
180.787,17:9:47
180.937,17:9:56
181.088,17:10:5
181.238,17:10:14
181.388,17:10:23
181.539,17:10:32
181.689,17:10:41
181.839,17:10:50
181.99,17:10:59
182.14,17:11:8
182.291,17:11:17
182.441,17:11:26
182.592,17:11:35
182.743,17:11:44
182.894,17:11:53
183,17:12:2
183,17:12:11
183,17:12:20
183,17:12:29
183,17:12:39
183,17:12:48
183,17:12:57
183,17:13:6
183,17:13:15
183,17:13:24
183,17:13:33
183,17:13:42
183,17:13:51
183,17:14:0
183,17:14:9
183,17:14:18
183,17:14:27
183,17:14:36
183,17:14:45
183,17:14:54
183,17:15:3
183,17:15:12
183,17:15:21
183,17:15:31
183,17:15:40
183,17:15:49
183,17:15:58
183,17:16:7
183,17:16:16
183,17:16:26
183,17:16:35
183,17:16:44
183,17:16:53
183,17:17:3
183,17:17:12
183,17:17:21
183,17:17:31
183,17:17:40
183,17:17:49
183,17:17:59
183,17:18:8
183,17:18:17
183,17:18:27
183,17:18:36
183,17:18:46
183,17:18:55
183,17:19:5
183,17:19:14
183,17:19:24
183,17:19:33
183,17:19:43
183,17:19:53
183,17:20:2
183,17:20:12
183,17:20:22
183,17:20:31
183,17:20:41
183,17:20:51
183,17:21:1
183,17:21:10
183,17:21:20
183,17:21:30
183,17:21:39
183,17:21:49
183,17:21:59
183,17:22:9
183,17:22:19
183,17:22:28
183,17:22:38
183,17:22:48
183,17:22:57
183,17:23:7
183,17:23:17
183,17:23:27
183,17:23:36
183,17:23:46
183,17:23:56
183,17:24:5
183,17:24:15
183,17:24:24
183,17:24:34
183,17:24:44
183,17:24:53
183,17:25:3
183,17:25:12
183,17:25:22
183,17:25:31
183,17:25:41
183,17:25:51
183,17:26:0
183,17:26:10
183,17:26:19
183,17:26:29
183,17:26:38
183,17:26:48
183,17:26:58
183,17:27:7
183,17:27:17
183,17:27:27
183,17:27:36
183,17:27:46
183,17:27:56
183,17:28:6
183,17:28:15
183,17:28:25
183,17:28:35
183,17:28:44
183,17:28:54
183,17:29:4
183,17:29:13
183,17:29:23
183,17:29:33
183,17:29:42
183,17:29:52
183,17:30:2
183,17:30:12
183,17:30:21
183,17:30:31
183,17:30:41
183,17:30:51
183,17:31:0
183,17:31:10
183,17:31:20
183,17:31:30
183,17:31:39
183,17:31:49
183,17:31:59
183,17:32:8
183,17:32:18
183,17:32:28
183,17:32:38
183,17:32:47
183,17:32:57
183,17:33:7
183,17:33:17
183,17:33:27
183,17:33:37
183,17:33:46
183,17:33:56
183,17:34:6
183,17:34:16
183,17:34:25
183,17:34:35
183,17:34:45
183,17:34:55
183,17:35:5
183,17:35:14
183,17:35:24
183,17:35:34
183,17:35:43
183,17:35:53
183,17:36:3
183,17:36:12
183,17:36:22
183,17:36:32
183,17:36:41
183,17:36:51
183,17:37:1
183,17:37:10
183,17:37:20
183,17:37:30
183,17:37:40
183,17:37:49
183,17:37:59
183,17:38:9
183,17:38:19
183,17:38:29
183,17:38:38
183,17:38:48
183,17:38:58
183,17:39:8
183,17:39:17
183,17:39:27
183,17:39:37
183,17:39:47
183,17:39:57
183,17:40:6
183,17:40:16
183,17:40:26
183,17:40:36
183,17:40:46
183,17:40:56
183,17:41:6
183,17:41:15
183,17:41:25
183,17:41:35
183,17:41:45
183,17:41:55
183,17:42:4
183,17:42:14
183,17:42:24
183,17:42:34
183,17:42:44
183,17:42:53
183,17:43:3
183,17:43:13
183,17:43:23
183,17:43:33
183,17:43:43
183,17:43:53
183,17:44:3
183,17:44:13
183,17:44:22
183,17:44:32
183,17:44:42
183,17:44:52
183,17:45:2
183,17:45:12
183,17:45:21
183,17:45:31
183,17:45:41
183,17:45:51
183,17:46:1
183,17:46:10
183,17:46:20
183,17:46:30
183,17:46:40
183,17:46:50
183,17:47:0
183,17:47:9
183,17:47:19
183,17:47:29
183,17:47:39
183,17:47:49
183,17:47:58
183,17:48:8
183,17:48:18
183,17:48:28
183,17:48:38
183,17:48:48
183,17:48:57
183,17:49:7
183,17:49:17
183,17:49:27
183,17:49:37
183,17:49:47
183,17:49:57
183,17:50:7
183,17:50:17
183,17:50:27
183,17:50:37
183,17:50:47
183,17:50:57
183,17:51:7
183,17:51:17
183,17:51:27
183,17:51:37
183,17:51:47
183,17:51:57
183,17:52:7
183,17:52:17
183,17:52:26
183,17:52:36
183,17:52:46
183,17:52:56
183,17:53:6
183,17:53:16
183,17:53:26
183,17:53:36
183,17:53:46
183,17:53:56
183,17:54:5
183,17:54:15
183,17:54:25
183,17:54:35
183,17:54:45
183,17:54:55
183,17:55:5
183,17:55:15
183,17:55:25
183,17:55:35
183,17:55:45
183,17:55:54
183,17:56:4
183,17:56:14
183,17:56:24
183,17:56:33
183,17:56:43
183,17:56:53
183,17:57:3
183,17:57:12
183,17:57:22
183,17:57:32
183,17:57:42
183,17:57:51
183,17:58:1
183,17:58:11
183,17:58:21
183,17:58:30
183,17:58:40
183,17:58:50
183,17:59:0
183,17:59:9
183,17:59:19
183,17:59:29
183,17:59:39
183,17:59:48
183,17:59:58
183,18:0:8
183,18:0:18
183,18:0:28
183,18:0:38
183,18:0:47
183,18:0:57
183,18:1:7
183,18:1:17
183,18:1:27
183,18:1:37
183,18:1:47
183,18:1:56
183,18:2:6
183,18:2:16
183,18:2:26
183,18:2:36
183,18:2:46
183,18:2:55
183,18:3:5
183,18:3:15
183,18:3:25
183,18:3:34
183,18:3:44
183,18:3:54
183,18:4:3
183,18:4:13
183,18:4:23
183,18:4:32
183,18:4:42
183,18:4:52
183,18:5:1
183,18:5:11
183,18:5:21
183,18:5:30
183,18:5:40
183,18:5:50
183,18:5:59
183,18:6:9
183,18:6:19
183,18:6:28
183,18:6:38
183,18:6:47
183,18:6:57
183,18:7:7
183,18:7:16
183,18:7:26
183,18:7:35
183,18:7:45
183,18:7:54
183,18:8:4
183,18:8:13
183,18:8:23
183,18:8:32
183,18:8:42
183,18:8:51
183,18:9:1
183,18:9:11
183,18:9:20
183,18:9:30
183,18:9:40
183,18:9:49
183,18:9:59
183,18:10:9
183,18:10:18
183,18:10:28
183,18:10:38
183,18:10:48
183,18:10:57
183,18:11:7
183,18:11:17
183,18:11:26
183,18:11:36
183,18:11:46
183,18:11:55
183,18:12:5
183,18:12:15
183,18:12:25
183,18:12:34
183,18:12:44
183,18:12:54
183,18:13:3
183,18:13:13
183,18:13:23
183,18:13:32
183,18:13:42
183,18:13:52
183,18:14:2
183,18:14:11
183,18:14:21
183,18:14:31
183,18:14:40
183,18:14:50
183,18:15:0
183,18:15:10
183,18:15:19
183,18:15:29
183,18:15:38
183,18:15:48
183,18:15:58
183,18:16:7
183,18:16:17
183,18:16:26
183,18:16:36
183,18:16:45
183,18:16:55
183,18:17:4
183,18:17:14
183,18:17:23
183,18:17:33
183,18:17:42
183,18:17:52
183,18:18:1
183,18:18:11
183,18:18:20
183,18:18:30
183,18:18:39
183,18:18:49
183,18:18:58
183,18:19:8
183,18:19:17
183,18:19:26
183,18:19:36
183,18:19:45
183,18:19:55
183,18:20:4
183,18:20:14
183,18:20:23
183,18:20:33
183,18:20:42
183,18:20:52
183,18:21:1
183,18:21:11
183,18:21:21
183,18:21:30
183,18:21:40
183,18:21:49
183,18:21:59
183,18:22:8
183,18:22:18
183,18:22:27
183,18:22:37
183,18:22:46
183,18:22:56
183,18:23:5
183,18:23:15
183,18:23:24
183,18:23:34
183,18:23:43
183,18:23:53
183,18:24:2
183,18:24:12
183,18:24:21
183,18:24:31
183,18:24:40
183,18:24:50
183,18:24:59
183,18:25:9
183,18:25:18
183,18:25:28
183,18:25:37
183,18:25:46
183,18:25:56
183,18:26:5
183,18:26:15
183,18:26:24
183,18:26:33
183,18:26:43
183,18:26:52
183,18:27:2
183,18:27:11
183,18:27:20
183,18:27:30
183,18:27:39
183,18:27:48
183,18:27:58
183,18:28:7
183,18:28:17
183,18:28:26
183,18:28:36
183,18:28:45
183,18:28:55
183,18:29:4
183,18:29:14
183,18:29:23
183,18:29:32
183,18:29:42
183,18:29:51
183,18:30:1
183,18:30:10
183,18:30:20
183,18:30:29
183,18:30:39
183,18:30:48
183,18:30:58
183,18:31:7
183,18:31:17
183,18:31:26
183,18:31:36
183,18:31:45
183,18:31:54
183,18:32:4
183,18:32:13
183,18:32:23
183,18:32:32
183,18:32:42
183,18:32:51
183,18:33:1
183,18:33:10
183,18:33:20
183,18:33:29
183,18:33:38
183,18:33:48
183,18:33:57
183,18:34:7
183,18:34:16
183,18:34:25
183,18:34:35
183,18:34:44
183,18:34:53
183,18:35:3
183,18:35:12
183,18:35:21
183,18:35:30
183,18:35:40
183,18:35:49
183,18:35:58
183,18:36:8
183,18:36:17
183,18:36:26
183,18:36:36
183,18:36:45
183,18:36:54
183,18:37:4
183,18:37:13
183,18:37:22
183,18:37:32
183,18:37:41
183,18:37:50
183,18:38:0
183,18:38:9
183,18:38:18
183,18:38:28
183,18:38:37
183,18:38:46
183,18:38:56
183,18:39:5
183,18:39:14
183,18:39:24
183,18:39:33
183,18:39:43
183,18:39:52
183,18:40:2
183,18:40:11
183,18:40:21
183,18:40:30
183,18:40:39
183,18:40:49
183,18:40:58
183,18:41:8
183,18:41:17
183,18:41:26
183,18:41:36
183,18:41:45
183,18:41:55
183,18:42:4
183,18:42:14
183,18:42:23
183,18:42:33
183,18:42:42
183,18:42:52
183,18:43:1
183,18:43:11
183,18:43:20
183,18:43:30
183,18:43:39
183,18:43:49
183,18:43:58
183,18:44:7
183,18:44:17
183,18:44:26
183,18:44:36
183,18:44:45
183,18:44:55
183,18:45:4
183,18:45:13
183,18:45:23
183,18:45:32
183,18:45:41
183,18:45:51
183,18:46:0
183,18:46:10
183,18:46:19
183,18:46:28
183,18:46:38
183,18:46:47
183,18:46:56
183,18:47:6
183,18:47:15
183,18:47:24
183,18:47:34
183,18:47:43
183,18:47:52
183,18:48:2
183,18:48:11
183,18:48:20
183,18:48:29
183,18:48:39
183,18:48:48
183,18:48:57
183,18:49:6
183,18:49:16
183,18:49:25
183,18:49:34
183,18:49:43
183,18:49:53
183,18:50:2
183,18:50:11
183,18:50:21
183,18:50:30
183,18:50:39
183,18:50:48
183,18:50:58
183,18:51:7
183,18:51:16
183,18:51:25
183,18:51:34
183,18:51:44
183,18:51:53
183,18:52:2
183,18:52:11
183,18:52:21
183,18:52:30
183,18:52:39
183,18:52:48
183,18:52:57
183,18:53:6
183,18:53:16
183,18:53:25
183,18:53:34
183,18:53:43
183,18:53:52
183,18:54:2
183,18:54:11
183,18:54:20
183,18:54:29
183,18:54:38
183,18:54:48
183,18:54:57
183,18:55:6
183,18:55:15
183,18:55:24
183,18:55:33
183,18:55:43
183,18:55:52
183,18:56:1
183,18:56:10
183,18:56:19
183,18:56:28
183,18:56:38
183,18:56:47
183,18:56:56
183,18:57:6
183,18:57:15
183,18:57:24
183,18:57:34
183,18:57:43
183,18:57:53
183,18:58:2
183,18:58:11
183,18:58:21
183,18:58:30
183,18:58:40
183,18:58:49
183,18:58:58
183,18:59:8
183,18:59:17
183,18:59:26
183,18:59:35
183,18:59:44
183,18:59:54
183,19:0:3
183,19:0:12
183,19:0:21
183,19:0:30
183,19:0:39
183,19:0:48
183,19:0:57
183,19:1:7
183,19:1:16
183,19:1:25
183,19:1:34
183,19:1:43
183,19:1:52
183,19:2:1
183,19:2:9
183,19:2:18
183,19:2:27
183,19:2:36
183,19:2:45
183,19:2:55
183,19:3:4
183,19:3:13
183,19:3:22
183,19:3:31
183,19:3:40
183,19:3:49
183,19:3:58
183,19:4:7
183,19:4:16
183,19:4:25
183,19:4:34
183,19:4:43
183,19:4:52
183,19:5:1
183,19:5:11
183,19:5:20
183,19:5:29
183,19:5:38
183,19:5:47
183,19:5:56
183,19:6:5
183,19:6:14
183,19:6:23
183,19:6:33
183,19:6:42
183,19:6:51
183,19:7:0
183,19:7:9
183,19:7:18
183,19:7:27
183,19:7:36
183,19:7:45
183,19:7:54
183,19:8:4
183,19:8:13
183,19:8:22
183,19:8:31
183,19:8:40
183,19:8:49
183,19:8:58
183,19:9:7
183,19:9:16
183,19:9:25
183,19:9:34
183,19:9:44
183,19:9:53
183,19:10:2
183,19:10:11
183,19:10:20
183,19:10:29
183,19:10:38
183,19:10:47
183,19:10:57
183,19:11:6
183,19:11:15
183,19:11:24
183,19:11:33
183,19:11:42
183,19:11:52
183,19:12:1
183,19:12:10
183,19:12:19
183,19:12:28
183,19:12:38
183,19:12:47
183,19:12:56
183,19:13:5
183,19:13:14
183,19:13:23
183,19:13:33
183,19:13:42
183,19:13:51
183,19:14:0
183,19:14:9
183,19:14:18
183,19:14:28
183,19:14:37
183,19:14:46
183,19:14:55
183,19:15:4
183,19:15:13
183,19:15:23
183,19:15:32
183,19:15:41
183,19:15:50
183,19:15:59
183,19:16:8
183,19:16:18
183,19:16:27
183,19:16:36
183,19:16:45
183,19:16:54
183,19:17:3
183,19:17:12
183,19:17:21
183,19:17:30
183,19:17:40
183,19:17:49
183,19:17:58
183,19:18:7
183,19:18:16
183,19:18:25
183,19:18:35
183,19:18:44
183,19:18:53
183,19:19:2
183,19:19:11
183,19:19:20
183,19:19:30
183,19:19:39
183,19:19:48
183,19:19:57
183,19:20:6
183,19:20:16
183,19:20:25
183,19:20:34
183,19:20:43
183,19:20:53
183,19:21:2
183,19:21:11
183,19:21:20
183,19:21:30
183,19:21:39
183,19:21:48
183,19:21:58
183,19:22:7
183,19:22:16
183,19:22:25
183,19:22:35
183,19:22:44
183,19:22:53
183,19:23:2
183,19:23:12
183,19:23:21
183,19:23:30
183,19:23:39
183,19:23:49
183,19:23:58
183,19:24:7
183,19:24:16
183,19:24:25
183,19:24:35
183,19:24:44
183,19:24:53
183,19:25:2
183,19:25:12
183,19:25:21
183,19:25:30
183,19:25:39
183,19:25:48
183,19:25:58
183,19:26:7
183,19:26:16
183,19:26:25
183,19:26:34
183,19:26:43
183,19:26:53
183,19:27:2
183,19:27:11
183,19:27:20
183,19:27:29
183,19:27:38
183,19:27:47
183,19:27:57
183,19:28:6
183,19:28:15
183,19:28:24
183,19:28:33
183,19:28:42
183,19:28:52
